Date,Adj Close,Symbol
2020-09-01,113.83,TRV
2020-09-02,116.6,TRV
2020-09-03,114.49,TRV
2020-09-04,115.7,TRV
2020-09-08,112.89,TRV
2020-09-09,113.63,TRV
2020-09-10,111.8,TRV
2020-09-11,113.4,TRV
2020-09-14,114.46,TRV
2020-09-15,112.15,TRV
2020-09-16,113.17,TRV
2020-09-17,112.6,TRV
2020-09-18,111.61,TRV
2020-09-21,109.45,TRV
2020-09-22,109.25,TRV
2020-09-23,107.49,TRV
2020-09-24,107.82,TRV
2020-09-25,108.11,TRV
2020-09-28,110.22,TRV
2020-09-29,107.44,TRV
2020-09-30,108.19,TRV
2020-10-01,107.81,TRV
2020-10-02,108.58,TRV
2020-10-05,111.91,TRV
2020-10-06,111.53,TRV
2020-10-07,113.8,TRV
2020-10-08,115.62,TRV
2020-10-09,115.83,TRV
2020-10-12,116.54,TRV
2020-10-13,112.89,TRV
2020-10-14,112.03,TRV
2020-10-15,112.64,TRV
2020-10-16,113.32,TRV
2020-10-19,111.84,TRV
2020-10-20,118.11,TRV
2020-10-21,125.0,TRV
2020-10-22,126.14,TRV
2020-10-23,125.97,TRV
2020-10-26,121.54,TRV
2020-10-27,119.09,TRV
2020-10-28,121.5,TRV
2020-10-29,122.46,TRV
2020-10-30,120.71,TRV
2020-11-02,123.92,TRV
2020-11-03,126.34,TRV
2020-11-04,123.4,TRV
2020-11-05,127.51,TRV
2020-11-06,127.0,TRV
2020-11-09,134.28,TRV
2020-11-10,136.36,TRV
2020-11-11,134.96,TRV
2020-11-12,132.4,TRV
2020-11-13,134.63,TRV
2020-11-16,136.29,TRV
2020-11-17,135.04,TRV
2020-11-18,134.37,TRV
2020-11-19,133.87,TRV
2020-11-20,134.55,TRV
2020-11-23,134.63,TRV
2020-11-24,136.39,TRV
2020-11-25,136.02,TRV
2020-11-27,134.44,TRV
2020-11-30,129.65,TRV
