Date,Adj Close,Symbol
2020-09-01,213.03,V
2020-09-02,216.15,V
2020-09-03,208.65,V
2020-09-04,204.35,V
2020-09-08,199.82,V
2020-09-09,203.75,V
2020-09-10,201.24,V
2020-09-11,200.38,V
2020-09-14,204.67,V
2020-09-15,205.08,V
2020-09-16,204.82,V
2020-09-17,204.96,V
2020-09-18,202.31,V
2020-09-21,197.15,V
2020-09-22,200.26,V
2020-09-23,195.08,V
2020-09-24,195.23,V
2020-09-25,196.95,V
2020-09-28,200.02,V
2020-09-29,199.14,V
2020-09-30,199.67,V
2020-10-01,203.04,V
2020-10-02,201.16,V
2020-10-05,203.23,V
2020-10-06,200.15,V
2020-10-07,202.17,V
2020-10-08,202.67,V
2020-10-09,206.33,V
2020-10-12,206.09,V
2020-10-13,204.01,V
2020-10-14,201.9,V
2020-10-15,199.25,V
2020-10-16,199.96,V
2020-10-19,196.67,V
2020-10-20,197.4,V
2020-10-21,198.13,V
2020-10-22,197.69,V
2020-10-23,197.71,V
2020-10-26,192.78,V
2020-10-27,189.77,V
2020-10-28,180.6,V
2020-10-29,184.59,V
2020-10-30,181.44,V
2020-11-02,184.46,V
2020-11-03,188.06,V
2020-11-04,193.68,V
2020-11-05,197.34,V
2020-11-06,198.17,V
2020-11-09,212.36,V
2020-11-10,212.99,V
2020-11-11,212.38,V
2020-11-12,208.26,V
2020-11-13,210.48,V
2020-11-16,212.7,V
2020-11-17,210.71,V
2020-11-18,207.83,V
2020-11-19,207.57,V
2020-11-20,203.88,V
2020-11-23,208.16,V
2020-11-24,209.68,V
2020-11-25,210.89,V
2020-11-27,211.0,V
2020-11-30,210.35,V
